pair_id,type,perturbations,cae_levenshtein,cae_jaccard,cae_jaro_winkler,win_levenshtein,win_jaccard,win_jaro_winkler,value_ratio,cpv_match,country_match,label
dup_1483,synthetic_duplicate,"abbreviation,word_drop",1.0,1.0,1.0,0.896551724137931,0.3333333333333333,0.896551724137931,1.0,1,1,1
dup_1654,synthetic_duplicate,abbreviation,0.5416666666666667,0.0,0.5416666666666667,0.6835443037974683,0.0,0.6835443037974683,1.0,1,1,1
dup_615,synthetic_duplicate,"abbreviation,word_order,word_drop",1.0,1.0,1.0,0.9367088607594937,0.8571428571428571,0.9367088607594937,1.0,1,1,1
dup_768,synthetic_duplicate,"word_drop,word_order",1.0,1.0,1.0,0.5,0.2857142857142857,0.5,1.0,1,1,1
dup_1612,synthetic_duplicate,"case,encoding",0.8433734939759037,0.0,0.8433734939759037,0.9230769230769231,0.3333333333333333,0.9230769230769231,1.0,1,1,1
dup_1674,synthetic_duplicate,"case,word_order,abbreviation",1.0,1.0,1.0,0.7058823529411764,1.0,0.7058823529411764,1.0,1,1,1
non_828,real_non_duplicate,none,0.40909090909090906,0.0,0.40909090909090906,0.17391304347826086,0.0,0.17391304347826086,0.07246376811594203,0,0,0
dup_1678,synthetic_duplicate,"case,word_drop",0.8808290155440415,0.47368421052631576,0.8808290155440415,0.56,0.16666666666666666,0.56,1.0,1,1,1
non_646,real_non_duplicate,none,0.1333333333333333,0.0,0.1333333333333333,0.21621621621621623,0.0,0.21621621621621623,0.26583710833333335,0,0,0
non_286,real_non_duplicate,none,0.21739130434782605,0.0,0.21739130434782605,0.17647058823529416,0.0,0.17647058823529416,0.072180825,0,0,0
dup_1852,synthetic_duplicate,"case,word_drop",0.5445544554455446,0.0,0.5445544554455446,0.5263157894736843,0.0,0.5263157894736843,1.0,1,1,1
non_197,real_non_duplicate,none,0.24242424242424243,0.0,0.24242424242424243,0.25531914893617025,0.0,0.25531914893617025,0.10219200603941131,0,0,0
dup_441,synthetic_duplicate,encoding,1.0,1.0,1.0,0.9130434782608696,0.2857142857142857,0.9130434782608696,1.0,1,1,1
non_216,real_non_duplicate,none,0.6461538461538461,0.2857142857142857,0.6461538461538461,0.23529411764705888,0.0,0.23529411764705888,0.5403057018386449,0,1,0
dup_301,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.7692307692307692,0.6666666666666666,0.7692307692307692,1.0,1,1,1
dup_1121,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.5384615384615384,0.16666666666666666,0.5384615384615384,1.0,1,1,1
dup_1680,synthetic_duplicate,"case,word_order,abbreviation",0.8043478260869565,0.5714285714285714,0.8043478260869565,0.6666666666666667,0.25,0.6666666666666667,1.0,1,1,1
non_654,real_non_duplicate,none,0.42038216560509556,0.0625,0.42038216560509556,0.41025641025641024,0.0,0.41025641025641024,0.27737969675996255,0,1,0
non_1415,real_non_duplicate,none,0.2678571428571429,0.0,0.2678571428571429,0.3157894736842105,0.0,0.3157894736842105,0.1190185876508879,0,0,0
dup_75,synthetic_duplicate,"word_order,case",0.72,1.0,0.72,0.6923076923076923,1.0,0.6923076923076923,1.0,1,1,1
non_1894,real_non_duplicate,none,0.2748091603053435,0.0,0.2748091603053435,0.2325581395348837,0.0,0.2325581395348837,0.09708422892302042,0,0,0
non_1009,real_non_duplicate,none,0.29508196721311475,0.0,0.29508196721311475,0.2666666666666667,0.0,0.2666666666666667,0.2429164015778089,0,0,0
non_1666,real_non_duplicate,none,0.4307692307692308,0.0,0.4307692307692308,0.24390243902439024,0.0,0.24390243902439024,0.9119285666666667,0,0,0
dup_1206,synthetic_duplicate,abbreviation,0.9876543209876543,0.6666666666666666,0.9876543209876543,0.9,0.18181818181818182,0.9,1.0,1,1,1
dup_175,synthetic_duplicate,"word_drop,case",1.0,1.0,1.0,0.7916666666666666,0.2857142857142857,0.7916666666666666,1.0,1,1,1
non_1719,real_non_duplicate,none,0.19999999999999996,0.0,0.19999999999999996,0.2272727272727273,0.0,0.2272727272727273,0.019482726561551394,0,0,0
dup_1897,synthetic_duplicate,"encoding,abbreviation",0.5,0.0,0.5,0.617283950617284,0.2,0.617283950617284,1.0,1,1,1
dup_1181,synthetic_duplicate,case,0.957345971563981,0.42105263157894735,0.957345971563981,0.9,0.42857142857142855,0.9,1.0,1,1,1
non_1777,real_non_duplicate,none,0.27956989247311825,0.0,0.27956989247311825,0.3132530120481928,0.0,0.3132530120481928,0.23135984142000487,1,0,0
non_842,real_non_duplicate,none,0.3561643835616438,0.0,0.3561643835616438,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.7697537421981273,0,1,0
dup_156,synthetic_duplicate,"word_drop,case",1.0,1.0,1.0,0.962962962962963,0.3333333333333333,0.962962962962963,1.0,1,1,1
dup_1826,synthetic_duplicate,"word_drop,case,encoding",1.0,1.0,1.0,0.7317073170731707,0.2857142857142857,0.7317073170731707,1.0,1,1,1
non_1506,real_non_duplicate,none,0.21052631578947367,0.0,0.21052631578947367,0.1917808219178082,0.0,0.1917808219178082,0.002300151789819376,0,0,0
dup_251,synthetic_duplicate,"encoding,abbreviation,word_drop",1.0,1.0,1.0,0.8727272727272728,0.6,0.8727272727272728,1.0,1,1,1
dup_569,synthetic_duplicate,case,0.9805825242718447,0.5,0.9805825242718447,0.9310344827586207,0.2,0.9310344827586207,1.0,1,1,1
non_25,real_non_duplicate,none,0.30927835051546393,0.0,0.30927835051546393,0.3076923076923077,0.0,0.3076923076923077,0.010648663888308919,0,1,0
dup_1960,synthetic_duplicate,"encoding,case",1.0,1.0,1.0,0.9583333333333334,0.6666666666666666,0.9583333333333334,1.0,1,1,1
non_1805,real_non_duplicate,none,0.36,0.0,0.36,0.24390243902439024,0.0,0.24390243902439024,0.44367468504904534,0,0,0
non_558,real_non_duplicate,none,0.4067796610169492,0.0,0.4067796610169492,0.2545454545454545,0.0,0.2545454545454545,0.01597757251964579,0,1,0
non_355,real_non_duplicate,none,0.33333333333333337,0.0,0.33333333333333337,0.24390243902439024,0.0,0.24390243902439024,0.217509689,0,0,0
non_1008,real_non_duplicate,none,0.1724137931034483,0.0,0.1724137931034483,0.21999999999999997,0.0,0.21999999999999997,0.8120164483628286,0,0,0
non_527,real_non_duplicate,none,0.34426229508196726,0.0,0.34426229508196726,0.3614457831325302,0.0,0.3614457831325302,0.1995089263808528,0,1,0
dup_563,synthetic_duplicate,"abbreviation,case,word_order",0.8157894736842105,0.6666666666666666,0.8157894736842105,0.8333333333333334,1.0,0.8333333333333334,1.0,1,1,1
dup_1186,synthetic_duplicate,"abbreviation,word_drop",1.0,1.0,1.0,0.7959183673469388,0.23076923076923078,0.7959183673469388,1.0,1,1,1
non_950,real_non_duplicate,none,0.31999999999999995,0.0,0.31999999999999995,0.5454545454545454,0.5,0.5454545454545454,0.25155624589638315,0,1,0
dup_469,synthetic_duplicate,"case,abbreviation,word_drop",1.0,1.0,1.0,0.7441860465116279,0.3333333333333333,0.7441860465116279,1.0,1,1,1
non_171,real_non_duplicate,none,0.631578947368421,0.25,0.631578947368421,0.23076923076923073,0.0,0.23076923076923073,0.4512940161103416,0,1,0
non_595,real_non_duplicate,none,0.19047619047619047,0.0,0.19047619047619047,0.21052631578947367,0.0,0.21052631578947367,0.26940266626471787,0,0,0
non_1641,real_non_duplicate,none,0.045454545454545414,0.0,0.045454545454545414,0.0672268907563025,0.0,0.0672268907563025,0.8337812617901423,0,0,0
non_1520,real_non_duplicate,none,0.29729729729729726,0.0,0.29729729729729726,0.30434782608695654,0.0,0.30434782608695654,0.3181480603930984,0,0,0
dup_412,synthetic_duplicate,"encoding,word_order",1.0,1.0,1.0,0.6190476190476191,0.0,0.6190476190476191,1.0,1,1,1
dup_108,synthetic_duplicate,"encoding,case",0.900889035232137,0.2119205298013245,0.900889035232137,0.8378378378378378,0.2857142857142857,0.8378378378378378,1.0,1,1,1
non_564,real_non_duplicate,none,0.35820895522388063,0.0,0.35820895522388063,0.15702479338842978,0.043478260869565216,0.15702479338842978,0.024829030377597143,0,1,0
dup_1144,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.7647058823529411,0.3333333333333333,0.7647058823529411,1.0,1,1,1
non_809,real_non_duplicate,none,0.3373493975903614,0.0,0.3373493975903614,0.24,0.0,0.24,0.3384522273034947,0,0,0
dup_1200,synthetic_duplicate,"encoding,word_drop,word_order",1.0,1.0,1.0,0.6666666666666667,0.6666666666666666,0.6666666666666667,1.0,1,1,1
non_1005,real_non_duplicate,none,0.15841584158415845,0.0,0.15841584158415845,0.32258064516129037,0.0,0.32258064516129037,0.2050174964273113,0,0,0
non_474,real_non_duplicate,none,0.24761904761904763,0.0,0.24761904761904763,0.25,0.0,0.25,0.020586113752122243,0,0,0
non_769,real_non_duplicate,none,0.23809523809523814,0.06666666666666667,0.23809523809523814,0.23529411764705888,0.0,0.23529411764705888,0.16062925807394587,0,0,0
dup_1681,synthetic_duplicate,"encoding,word_order",1.0,1.0,1.0,0.8,0.3333333333333333,0.8,1.0,1,1,1
dup_1455,synthetic_duplicate,"case,word_order",1.0,1.0,1.0,0.9369085173501577,0.5909090909090909,0.9369085173501577,1.0,1,1,1
dup_1103,synthetic_duplicate,abbreviation,0.898876404494382,0.5,0.898876404494382,0.896551724137931,0.25,0.896551724137931,1.0,1,1,1
dup_1559,synthetic_duplicate,"word_drop,abbreviation,encoding",0.9019607843137255,0.6666666666666666,0.9019607843137255,0.7619047619047619,0.6666666666666666,0.7619047619047619,1.0,1,1,1
non_1911,real_non_duplicate,none,0.38,0.08333333333333333,0.38,0.2295081967213115,0.0,0.2295081967213115,0.5946941765923378,0,1,0
dup_1076,synthetic_duplicate,"word_order,case,word_drop",0.7786259541984732,0.3333333333333333,0.7786259541984732,0.7636363636363637,0.8,0.7636363636363637,1.0,1,1,1
non_770,real_non_duplicate,none,0.25287356321839083,0.0,0.25287356321839083,0.31999999999999995,0.0,0.31999999999999995,0.0028052969585489343,0,1,0
dup_798,synthetic_duplicate,"encoding,word_order",1.0,1.0,1.0,0.9108910891089109,0.4444444444444444,0.9108910891089109,1.0,1,1,1
dup_88,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.8032786885245902,0.05555555555555555,0.8032786885245902,1.0,1,1,1
dup_1610,synthetic_duplicate,case,0.9291338582677166,0.14285714285714285,0.9291338582677166,0.9180327868852459,0.42857142857142855,0.9180327868852459,1.0,1,1,1
dup_617,synthetic_duplicate,"word_order,abbreviation,case",0.8529411764705882,0.6,0.8529411764705882,0.5384615384615384,1.0,0.5384615384615384,1.0,1,1,1
dup_979,synthetic_duplicate,"word_drop,word_order",1.0,1.0,1.0,0.7142857142857143,0.6666666666666666,0.7142857142857143,1.0,1,1,1
non_1691,real_non_duplicate,none,0.1512605042016807,0.0,0.1512605042016807,0.23076923076923073,0.0,0.23076923076923073,0.16162676995305164,0,0,0
non_1663,real_non_duplicate,none,0.2931034482758621,0.0,0.2931034482758621,0.27450980392156865,0.0,0.27450980392156865,0.0510970214536046,0,0,0
non_821,real_non_duplicate,none,0.23076923076923073,0.0,0.23076923076923073,0.34285714285714286,0.0,0.34285714285714286,0.1306052690360579,0,1,0
non_645,real_non_duplicate,none,0.4,0.1111111111111111,0.4,0.2857142857142857,0.0,0.2857142857142857,0.08717493199279204,0,0,0
non_1095,real_non_duplicate,none,0.39473684210526316,0.0,0.39473684210526316,0.27450980392156865,0.0,0.27450980392156865,0.00219004875,0,0,0
dup_285,synthetic_duplicate,"abbreviation,encoding",1.0,1.0,1.0,0.5454545454545454,0.0,0.5454545454545454,1.0,1,1,1
dup_740,synthetic_duplicate,"abbreviation,word_drop,case",0.5777777777777777,0.16666666666666666,0.5777777777777777,0.7272727272727273,0.6666666666666666,0.7272727272727273,1.0,1,1,1
non_1853,real_non_duplicate,none,0.35789473684210527,0.0,0.35789473684210527,0.17872340425531918,0.0,0.17872340425531918,0.007906441571974475,0,0,0
non_1026,real_non_duplicate,none,0.2654867256637168,0.09090909090909091,0.2654867256637168,0.2962962962962963,0.0,0.2962962962962963,0.0042796301451788425,0,0,0
non_1632,real_non_duplicate,none,0.4183006535947712,0.047619047619047616,0.4183006535947712,0.3076923076923077,0.0,0.3076923076923077,0.3183583820160938,0,0,0
non_427,real_non_duplicate,none,0.31016042780748665,0.038461538461538464,0.31016042780748665,0.3846153846153846,0.2,0.3846153846153846,0.037628310601589186,0,1,0
non_512,real_non_duplicate,none,0.08368200836820083,0.0,0.08368200836820083,0.5,0.2,0.5,3.7209302325581396e-07,0,1,0
dup_94,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.9122807017543859,0.25,0.9122807017543859,1.0,1,1,1
dup_128,synthetic_duplicate,"case,word_drop",1.0,1.0,1.0,0.8,0.2,0.8,1.0,1,1,1
dup_1907,synthetic_duplicate,"case,encoding",0.9772727272727273,0.6666666666666666,0.9772727272727273,0.9473684210526316,0.5714285714285714,0.9473684210526316,1.0,1,1,1
dup_1320,synthetic_duplicate,"encoding,abbreviation,word_order",1.0,1.0,1.0,0.7462686567164178,0.5714285714285714,0.7462686567164178,1.0,1,1,1
dup_1640,synthetic_duplicate,"word_drop,abbreviation,case",1.0,1.0,1.0,0.8311688311688312,0.3333333333333333,0.8311688311688312,1.0,1,1,1
non_588,real_non_duplicate,none,0.3484848484848485,0.0,0.3484848484848485,0.2571428571428571,0.0,0.2571428571428571,0.009004560937635915,0,0,0
non_1603,real_non_duplicate,none,0.35,0.0,0.35,0.24390243902439024,0.1,0.24390243902439024,0.3394044554136891,0,1,0
non_883,real_non_duplicate,none,0.21052631578947367,0.0,0.21052631578947367,0.2727272727272727,0.0,0.2727272727272727,0.0005864488932180314,1,0,0
non_205,real_non_duplicate,none,0.02487562189054726,0.0,0.02487562189054726,0.11764705882352944,0.0,0.11764705882352944,0.35490046581219886,0,0,0
dup_1963,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.875,0.3333333333333333,0.875,1.0,1,1,1
dup_1390,synthetic_duplicate,"case,word_drop",1.0,1.0,1.0,0.5454545454545454,0.0,0.5454545454545454,1.0,1,1,1
non_9,real_non_duplicate,none,0.20833333333333337,0.0,0.20833333333333337,0.11702127659574468,0.0,0.11702127659574468,0.04440625289498895,0,0,0
dup_1505,synthetic_duplicate,"word_drop,word_order",0.8148148148148149,0.21428571428571427,0.8148148148148149,0.3076923076923077,0.16666666666666666,0.3076923076923077,1.0,1,1,1
dup_1947,synthetic_duplicate,"word_drop,word_order",1.0,1.0,1.0,0.5172413793103448,0.0,0.5172413793103448,1.0,1,1,1
dup_104,synthetic_duplicate,"case,encoding",1.0,1.0,1.0,0.6171428571428572,0.07692307692307693,0.6171428571428572,1.0,1,1,1
dup_1662,synthetic_duplicate,"case,word_drop",1.0,1.0,1.0,0.8095238095238095,0.3333333333333333,0.8095238095238095,1.0,1,1,1
non_327,real_non_duplicate,none,0.30379746835443033,0.0,0.30379746835443033,0.23529411764705888,0.0,0.23529411764705888,0.08353558699234828,0,0,0
dup_513,synthetic_duplicate,"word_drop,abbreviation,encoding",1.0,1.0,1.0,0.8301886792452831,0.25,0.8301886792452831,1.0,1,1,1
dup_1690,synthetic_duplicate,"word_order,case,word_drop",1.0,1.0,1.0,0.2857142857142857,0.0,0.2857142857142857,1.0,1,1,1
dup_1440,synthetic_duplicate,"word_order,word_drop,encoding",1.0,1.0,1.0,0.7876923076923077,0.34375,0.7876923076923077,1.0,1,1,1
dup_669,synthetic_duplicate,"case,word_drop",0.8,0.08333333333333333,0.8,0.7692307692307692,0.4,0.7692307692307692,1.0,1,1,1
non_1385,real_non_duplicate,none,0.38095238095238093,0.1111111111111111,0.38095238095238093,0.30188679245283023,0.0,0.30188679245283023,0.6122907904046592,0,1,0
dup_421,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.8620689655172413,0.6,0.8620689655172413,1.0,1,1,1
dup_239,synthetic_duplicate,"encoding,word_order",0.8421052631578947,1.0,0.8421052631578947,0.7272727272727273,1.0,0.7272727272727273,1.0,1,1,1
dup_1225,synthetic_duplicate,"case,word_order",1.0,1.0,1.0,0.7450980392156863,0.42857142857142855,0.7450980392156863,1.0,1,1,1
dup_359,synthetic_duplicate,encoding,1.0,1.0,1.0,0.8571428571428572,0.2222222222222222,0.8571428571428572,1.0,1,1,1
dup_1522,synthetic_duplicate,word_order,1.0,1.0,1.0,0.43999999999999995,0.2857142857142857,0.43999999999999995,1.0,1,1,1
non_969,real_non_duplicate,none,0.17391304347826086,0.0,0.17391304347826086,0.27586206896551724,0.0,0.27586206896551724,2.6709829751545164e-08,0,0,0
dup_1735,synthetic_duplicate,encoding,1.0,1.0,1.0,0.9,0.3333333333333333,0.9,1.0,1,1,1
dup_1794,synthetic_duplicate,"abbreviation,word_order",1.0,1.0,1.0,0.9230769230769231,0.3333333333333333,0.9230769230769231,1.0,1,1,1
non_1280,real_non_duplicate,none,0.25,0.0,0.25,0.20512820512820518,0.0,0.20512820512820518,0.7446341707317073,0,0,0
dup_1191,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.6666666666666667,0.14285714285714285,0.6666666666666667,1.0,1,1,1
non_981,real_non_duplicate,none,0.3620689655172413,0.0,0.3620689655172413,0.2808510638297872,0.03571428571428571,0.2808510638297872,0.9302923693034304,0,1,0
dup_1164,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.8955223880597015,0.375,0.8955223880597015,1.0,1,1,1
non_1146,real_non_duplicate,none,0.28301886792452835,0.0,0.28301886792452835,0.2764227642276422,0.0,0.2764227642276422,0.13890615784487964,0,0,0
non_1498,real_non_duplicate,none,0.18181818181818177,0.0,0.18181818181818177,0.3392857142857143,0.0,0.3392857142857143,0.3426791277258567,0,0,0
non_1435,real_non_duplicate,none,0.06896551724137934,0.0,0.06896551724137934,0.07407407407407407,0.0,0.07407407407407407,0.43717899177117087,0,0,0
dup_642,synthetic_duplicate,"word_drop,word_order,encoding",1.0,1.0,1.0,0.41509433962264153,0.16666666666666666,0.41509433962264153,1.0,1,1,1
non_519,real_non_duplicate,none,0.3305785123966942,0.0,0.3305785123966942,0.2325581395348837,0.0,0.2325581395348837,0.19010266343825666,0,0,0
non_734,real_non_duplicate,none,0.3448275862068966,0.058823529411764705,0.3448275862068966,0.5714285714285714,0.25,0.5714285714285714,0.2033263803230476,0,1,0
dup_322,synthetic_duplicate,"abbreviation,case,word_drop",1.0,1.0,1.0,0.5909090909090908,0.2857142857142857,0.5909090909090908,1.0,1,1,1
dup_780,synthetic_duplicate,"word_drop,encoding",1.0,1.0,1.0,0.7741935483870968,0.6666666666666666,0.7741935483870968,1.0,1,1,1
dup_2,synthetic_duplicate,"word_drop,abbreviation",1.0,1.0,1.0,0.7586206896551724,0.375,0.7586206896551724,1.0,1,1,1
dup_154,synthetic_duplicate,abbreviation,0.8604651162790697,0.0,0.8604651162790697,0.8938547486033519,0.13043478260869565,0.8938547486033519,1.0,1,1,1
non_508,real_non_duplicate,none,0.19354838709677424,0.0,0.19354838709677424,0.22857142857142854,0.0,0.22857142857142854,0.015810082976358195,0,0,0
dup_808,synthetic_duplicate,encoding,1.0,1.0,1.0,0.9523809523809523,0.42857142857142855,0.9523809523809523,1.0,1,1,1
non_1671,real_non_duplicate,none,0.05369127516778527,0.0,0.05369127516778527,0.061224489795918324,0.0,0.061224489795918324,0.5525815556977346,0,0,0
non_1759,real_non_duplicate,none,0.5979381443298969,0.3333333333333333,0.5979381443298969,0.4657534246575342,0.375,0.4657534246575342,0.10910895671370571,0,1,0
dup_644,synthetic_duplicate,encoding,1.0,1.0,1.0,0.8493150684931507,0.0,0.8493150684931507,1.0,1,1,1
non_1812,real_non_duplicate,none,0.5894736842105264,0.0,0.5894736842105264,0.2857142857142857,0.0,0.2857142857142857,0.00767537700187263,0,1,0
dup_37,synthetic_duplicate,case,1.0,1.0,1.0,0.9142857142857143,0.4,0.9142857142857143,1.0,1,1,1
dup_354,synthetic_duplicate,word_order,1.0,1.0,1.0,0.625,0.125,0.625,1.0,1,1,1
non_1313,real_non_duplicate,none,0.039215686274509776,0.0,0.039215686274509776,0.05405405405405406,0.0,0.05405405405405406,0.0002476,0,0,0
dup_1387,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.9514563106796117,0.36363636363636365,0.9514563106796117,1.0,1,1,1
non_924,real_non_duplicate,none,0.3111111111111111,0.0,0.3111111111111111,0.25225225225225223,0.0,0.25225225225225223,0.3381651572524185,0,0,0
dup_1659,synthetic_duplicate,word_order,0.76,0.8,0.76,0.6,1.0,0.6,1.0,1,1,1
non_897,real_non_duplicate,none,0.3926380368098159,0.13333333333333333,0.3926380368098159,0.24561403508771928,0.125,0.24561403508771928,0.0037741575850667457,0,1,0
dup_331,synthetic_duplicate,"word_order,case",0.9,1.0,0.9,0.6666666666666667,1.0,0.6666666666666667,1.0,1,1,1
non_737,real_non_duplicate,none,0.23923444976076558,0.0,0.23923444976076558,0.2142857142857143,0.0,0.2142857142857143,0.0054791461538461535,0,0,0
dup_1298,synthetic_duplicate,"word_drop,abbreviation",0.52,0.125,0.52,0.8163265306122449,0.6666666666666666,0.8163265306122449,1.0,1,1,1
non_16,real_non_duplicate,none,0.2692307692307693,0.0,0.2692307692307693,0.21818181818181814,0.0,0.21818181818181814,0.22389593124999999,0,0,0
dup_581,synthetic_duplicate,"case,word_order,word_drop",0.8317757009345794,0.2903225806451613,0.8317757009345794,0.8,0.2222222222222222,0.8,1.0,1,1,1
dup_52,synthetic_duplicate,word_order,0.4193548387096774,0.42857142857142855,0.4193548387096774,0.8333333333333334,1.0,0.8333333333333334,1.0,1,1,1
non_1587,real_non_duplicate,none,0.3855421686746988,0.09090909090909091,0.3855421686746988,0.2727272727272727,0.0,0.2727272727272727,0.5383878993763941,0,0,0
non_696,real_non_duplicate,none,0.1875,0.0,0.1875,0.25,0.0,0.25,4.0543921026928865e-06,0,0,0
dup_1850,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.8709677419354839,0.2857142857142857,0.8709677419354839,1.0,1,1,1
non_574,real_non_duplicate,none,0.276595744680851,0.0,0.276595744680851,0.19999999999999996,0.0,0.19999999999999996,0.001222845386582727,0,0,0
non_759,real_non_duplicate,none,0.24096385542168675,0.0,0.24096385542168675,0.303448275862069,0.05555555555555555,0.303448275862069,0.002845638574301753,0,1,0
dup_79,synthetic_duplicate,"case,word_order,word_drop",1.0,1.0,1.0,0.8695652173913043,0.3333333333333333,0.8695652173913043,1.0,1,1,1
dup_874,synthetic_duplicate,"word_drop,abbreviation",1.0,1.0,1.0,0.6,0.125,0.6,1.0,1,1,1
non_1118,real_non_duplicate,none,0.202247191011236,0.0,0.202247191011236,0.4666666666666667,0.2222222222222222,0.4666666666666667,0.020862568446136796,0,1,0
dup_1213,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.6666666666666667,0.125,0.6666666666666667,1.0,1,1,1
dup_1373,synthetic_duplicate,"word_drop,case",1.0,1.0,1.0,0.9,0.0,0.9,1.0,1,1,1
dup_1634,synthetic_duplicate,case,0.7567567567567568,0.0,0.7567567567567568,0.8275862068965517,0.3333333333333333,0.8275862068965517,1.0,1,1,1
dup_491,synthetic_duplicate,"encoding,word_order",0.8703703703703703,0.5,0.8703703703703703,0.6190476190476191,1.0,0.6190476190476191,1.0,1,1,1
dup_478,synthetic_duplicate,word_drop,0.8846153846153846,0.08333333333333333,0.8846153846153846,0.6086956521739131,0.3333333333333333,0.6086956521739131,1.0,1,1,1
non_1720,real_non_duplicate,none,0.30107526881720426,0.0,0.30107526881720426,0.35,0.0,0.35,0.5258650633838207,0,1,0
dup_647,synthetic_duplicate,"case,word_order",1.0,1.0,1.0,0.540983606557377,0.0,0.540983606557377,1.0,1,1,1
dup_1888,synthetic_duplicate,"word_drop,encoding",1.0,1.0,1.0,0.46153846153846156,0.0,0.46153846153846156,1.0,1,1,1
dup_116,synthetic_duplicate,"encoding,word_drop,word_order",0.7692307692307692,0.5,0.7692307692307692,0.7311827956989247,0.5555555555555556,0.7311827956989247,1.0,1,1,1
non_795,real_non_duplicate,none,0.3387978142076503,0.045454545454545456,0.3387978142076503,0.41025641025641024,0.0,0.41025641025641024,0.16821352116635552,0,1,0
non_913,real_non_duplicate,none,0.3829787234042553,0.0,0.3829787234042553,0.33333333333333337,0.0,0.33333333333333337,0.004915493207465831,0,0,0
dup_989,synthetic_duplicate,"word_drop,case",1.0,1.0,1.0,0.851063829787234,0.75,0.851063829787234,1.0,1,1,1
dup_65,synthetic_duplicate,"case,word_drop",0.928,0.6363636363636364,0.928,0.8717948717948718,0.8,0.8717948717948718,1.0,1,1,1
dup_1145,synthetic_duplicate,"word_order,abbreviation",0.5925925925925926,0.5,0.5925925925925926,0.625,1.0,0.625,1.0,1,1,1
non_583,real_non_duplicate,none,0.4375,0.0,0.4375,0.3571428571428571,0.0,0.3571428571428571,0.43055159797751225,0,1,0
dup_1707,synthetic_duplicate,"case,word_order,encoding",1.0,1.0,1.0,0.46153846153846156,0.16666666666666666,0.46153846153846156,1.0,1,1,1
non_602,real_non_duplicate,none,0.31999999999999995,0.0,0.31999999999999995,0.25806451612903225,0.0,0.25806451612903225,0.10626118419113939,0,0,0
dup_1699,synthetic_duplicate,"word_order,word_drop,encoding",1.0,1.0,1.0,0.5142857142857142,0.16666666666666666,0.5142857142857142,1.0,1,1,1
dup_633,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.7865168539325843,0.2,0.7865168539325843,1.0,1,1,1
non_319,real_non_duplicate,none,0.2068965517241379,0.0,0.2068965517241379,0.4390243902439024,0.16666666666666666,0.4390243902439024,1.0004001600640256e-08,0,1,0
dup_958,synthetic_duplicate,"word_order,abbreviation",0.7746478873239436,0.5,0.7746478873239436,0.7222222222222222,0.2857142857142857,0.7222222222222222,1.0,1,1,1
non_1868,real_non_duplicate,none,0.17647058823529416,0.0,0.17647058823529416,0.15294117647058825,0.0,0.15294117647058825,0.6413083353332046,0,1,0
dup_1324,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.9615384615384616,0.4,0.9615384615384616,1.0,1,1,1
dup_25,synthetic_duplicate,"abbreviation,encoding,word_drop",0.6666666666666667,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.5,0.6666666666666667,1.0,1,1,1
dup_611,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.9647058823529412,0.625,0.9647058823529412,1.0,1,1,1
non_1377,real_non_duplicate,none,0.303030303030303,0.0,0.303030303030303,0.16000000000000003,0.0,0.16000000000000003,0.6,0,0,0
non_994,real_non_duplicate,none,0.3414634146341463,0.2,0.3414634146341463,0.5,0.0,0.5,0.9972420315386469,0,0,0
dup_1635,synthetic_duplicate,abbreviation,0.8955223880597015,0.18181818181818182,0.8955223880597015,0.8648648648648649,0.125,0.8648648648648649,1.0,1,1,1
non_1705,real_non_duplicate,none,0.18518518518518523,0.0,0.18518518518518523,0.2666666666666667,0.0,0.2666666666666667,0.02798123361393798,0,0,0
non_1930,real_non_duplicate,none,0.2518518518518519,0.0,0.2518518518518519,0.2264150943396226,0.0,0.2264150943396226,8.822087026483192e-09,0,0,0
dup_112,synthetic_duplicate,"abbreviation,encoding",1.0,1.0,1.0,0.9743589743589743,0.5,0.9743589743589743,1.0,1,1,1
non_1031,real_non_duplicate,none,0.24615384615384617,0.0,0.24615384615384617,0.21052631578947367,0.0,0.21052631578947367,0.011702094127540476,0,0,0
dup_49,synthetic_duplicate,"abbreviation,word_drop",1.0,1.0,1.0,0.7710843373493976,0.2222222222222222,0.7710843373493976,1.0,1,1,1
non_1011,real_non_duplicate,none,0.22580645161290325,0.0,0.22580645161290325,0.24761904761904763,0.0,0.24761904761904763,0.3149990216084492,0,0,0
non_1727,real_non_duplicate,none,0.02985074626865669,0.0,0.02985074626865669,0.0714285714285714,0.0,0.0714285714285714,0.030421915131307313,0,0,0
