pair_id,type,perturbations,cae_levenshtein,cae_jaccard,cae_jaro_winkler,win_levenshtein,win_jaccard,win_jaro_winkler,value_ratio,cpv_match,country_match,label,sbert_similarity
non_1911,real_non_duplicate,none,0.38,0.0833333333333333,0.568443901777235,0.2295081967213115,0.0,0.5258547008547009,0.5946941765923378,0,1,0,1.0
dup_1076,synthetic_duplicate,"word_order,case,word_drop",0.7786259541984732,0.3333333333333333,0.8075632803212359,0.7636363636363637,0.8,0.8915760869565217,1.0,1,1,1,1.0
non_770,real_non_duplicate,none,0.2528735632183908,0.0,0.5396151053013799,0.3199999999999999,0.0,0.5492812509619233,0.0028052969585489,0,1,0,1.0
dup_798,synthetic_duplicate,"encoding,word_order",1.0,1.0,1.0,0.9108910891089108,0.4444444444444444,0.9555337519623234,1.0,1,1,1,1.0
dup_88,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.8032786885245902,0.0555555555555555,0.8492296675755323,1.0,1,1,1,1.0
dup_1610,synthetic_duplicate,case,0.9291338582677166,0.1428571428571428,0.9309986211998924,0.918032786885246,0.4285714285714285,0.9673118279569892,1.0,1,1,1,1.0
dup_617,synthetic_duplicate,"word_order,abbreviation,case",0.8529411764705882,0.6,0.9582683982683984,0.5384615384615384,1.0,0.6923076923076922,1.0,1,1,1,1.0
dup_979,synthetic_duplicate,"word_drop,word_order",1.0,1.0,1.0,0.7142857142857143,0.6666666666666666,0.7518518518518519,1.0,1,1,1,1.0
non_1691,real_non_duplicate,none,0.1512605042016807,0.0,0.5794051627384961,0.2307692307692307,0.0,0.526984126984127,0.1616267699530516,0,0,0,1.0
non_1663,real_non_duplicate,none,0.2931034482758621,0.0,0.5362465678921374,0.2745098039215686,0.0,0.4949017843754686,0.0510970214536046,0,0,0,1.0
non_821,real_non_duplicate,none,0.2307692307692307,0.0,0.4707070707070707,0.3428571428571428,0.0,0.5695126705653021,0.1306052690360579,0,1,0,1.0
non_645,real_non_duplicate,none,0.4,0.1111111111111111,0.6252727294889141,0.2857142857142857,0.0,0.5634920634920635,0.087174931992792,0,0,0,1.0
non_1095,real_non_duplicate,none,0.3947368421052631,0.0,0.6075281803542673,0.2745098039215686,0.0,0.5234767025089605,0.00219004875,0,0,0,1.0
dup_285,synthetic_duplicate,"abbreviation,encoding",1.0,1.0,1.0,0.5454545454545454,0.0,0.6699447895100068,1.0,1,1,1,1.0
dup_740,synthetic_duplicate,"abbreviation,word_drop,case",0.5777777777777777,0.1666666666666666,0.6641025641025641,0.7272727272727273,0.6666666666666666,0.9142857142857144,1.0,1,1,1,1.0
non_1853,real_non_duplicate,none,0.3578947368421052,0.0,0.5463915169797522,0.1787234042553191,0.0,0.5579026524473613,0.0079064415719744,0,0,0,1.0
non_1026,real_non_duplicate,none,0.2654867256637168,0.0909090909090909,0.4925834701696771,0.2962962962962963,0.0,0.537878787878788,0.0042796301451788,0,0,0,1.0
non_1632,real_non_duplicate,none,0.4183006535947712,0.0476190476190476,0.66818700705687,0.3076923076923077,0.0,0.4853778467908903,0.3183583820160938,0,0,0,1.0
non_427,real_non_duplicate,none,0.3101604278074866,0.0384615384615384,0.5601406009244992,0.3846153846153846,0.2,0.6288628172686144,0.0376283106015891,0,1,0,1.0
non_512,real_non_duplicate,none,0.0836820083682008,0.0,0.4910667012436924,0.5,0.2,0.7000854411503926,3.7209302325581396e-07,0,1,0,1.0
dup_94,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.912280701754386,0.25,0.9573323228495642,1.0,1,1,1,1.0
dup_128,synthetic_duplicate,"case,word_drop",1.0,1.0,1.0,0.8,0.2,0.7953964194373402,1.0,1,1,1,1.0
dup_1907,synthetic_duplicate,"case,encoding",0.9772727272727272,0.6666666666666666,0.9911111111111112,0.9473684210526316,0.5714285714285714,0.9281481481481482,1.0,1,1,1,1.0
dup_1320,synthetic_duplicate,"encoding,abbreviation,word_order",1.0,1.0,1.0,0.7462686567164178,0.5714285714285714,0.9391071428571428,1.0,1,1,1,1.0
dup_1640,synthetic_duplicate,"word_drop,abbreviation,case",1.0,1.0,1.0,0.8311688311688312,0.3333333333333333,0.7914645773742901,1.0,1,1,1,1.0
non_588,real_non_duplicate,none,0.3484848484848485,0.0,0.5889551402107301,0.2571428571428571,0.0,0.4929292929292929,0.0090045609376359,0,0,0,1.0
non_1603,real_non_duplicate,none,0.35,0.0,0.5766670759837805,0.2439024390243902,0.1,0.4731165824915824,0.3394044554136891,0,1,0,1.0
non_883,real_non_duplicate,none,0.2105263157894736,0.0,0.4381313131313131,0.2727272727272727,0.0,0.4924242424242424,0.000586448893218,1,0,0,1.0
non_205,real_non_duplicate,none,0.0248756218905472,0.0,0.3623110053882611,0.1176470588235294,0.0,0.3376006441223833,0.3549004658121988,0,0,0,1.0
dup_1963,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.875,0.3333333333333333,0.9513725490196078,1.0,1,1,1,1.0
dup_1390,synthetic_duplicate,"case,word_drop",1.0,1.0,1.0,0.5454545454545454,0.0,0.6538461538461539,1.0,1,1,1,1.0
non_9,real_non_duplicate,none,0.2083333333333333,0.0,0.4167388167388168,0.1170212765957446,0.0,0.4647957406578096,0.0444062528949889,0,0,0,1.0
dup_1505,synthetic_duplicate,"word_drop,word_order",0.8148148148148149,0.2142857142857142,0.8819838591342626,0.3076923076923077,0.1666666666666666,0.5009259259259259,1.0,1,1,1,1.0
dup_1947,synthetic_duplicate,"word_drop,word_order",1.0,1.0,1.0,0.5172413793103448,0.0,0.6575866188769415,1.0,1,1,1,1.0
dup_104,synthetic_duplicate,"case,encoding",1.0,1.0,1.0,0.6171428571428572,0.0769230769230769,0.6867432950191571,1.0,1,1,1,1.0
dup_1662,synthetic_duplicate,"case,word_drop",1.0,1.0,1.0,0.8095238095238095,0.3333333333333333,0.912470588235294,1.0,1,1,1,1.0
non_327,real_non_duplicate,none,0.3037974683544303,0.0,0.5787308569566635,0.2352941176470588,0.0,0.4869281045751634,0.0835355869923482,0,0,0,1.0
dup_513,synthetic_duplicate,"word_drop,abbreviation,encoding",1.0,1.0,1.0,0.8301886792452831,0.25,0.909855072463768,1.0,1,1,1,1.0
dup_1690,synthetic_duplicate,"word_order,case,word_drop",1.0,1.0,1.0,0.2857142857142857,0.0,0.4683235867446393,1.0,1,1,1,1.0
dup_1440,synthetic_duplicate,"word_order,word_drop,encoding",1.0,1.0,1.0,0.7876923076923077,0.34375,0.8889576280511882,1.0,1,1,1,1.0
dup_669,synthetic_duplicate,"case,word_drop",0.8,0.0833333333333333,0.8791302869577043,0.7692307692307692,0.4,0.925,1.0,1,1,1,1.0
non_1385,real_non_duplicate,none,0.3809523809523809,0.1111111111111111,0.6518518518518518,0.3018867924528302,0.0,0.530952380952381,0.6122907904046592,0,1,0,1.0
dup_421,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.8620689655172413,0.6,0.8072727272727273,1.0,1,1,1,1.0
dup_239,synthetic_duplicate,"encoding,word_order",0.8421052631578947,1.0,0.950877192982456,0.7272727272727273,1.0,0.9515151515151516,1.0,1,1,1,1.0
dup_1225,synthetic_duplicate,"case,word_order",1.0,1.0,1.0,0.7450980392156863,0.4285714285714285,0.9174448160535116,1.0,1,1,1,1.0
dup_359,synthetic_duplicate,encoding,1.0,1.0,1.0,0.8571428571428572,0.2222222222222222,0.9334761904761903,1.0,1,1,1,1.0
dup_1522,synthetic_duplicate,word_order,1.0,1.0,1.0,0.4399999999999999,0.2857142857142857,0.8317075436640655,1.0,1,1,1,1.0
non_969,real_non_duplicate,none,0.1739130434782608,0.0,0.4808302808302808,0.2758620689655172,0.0,0.4346917450365726,2.6709829751545164e-08,0,0,0,1.0
dup_1735,synthetic_duplicate,encoding,1.0,1.0,1.0,0.9,0.3333333333333333,0.9609022556390976,1.0,1,1,1,1.0
dup_1794,synthetic_duplicate,"abbreviation,word_order",1.0,1.0,1.0,0.9230769230769232,0.3333333333333333,0.9714285714285714,1.0,1,1,1,1.0
non_1280,real_non_duplicate,none,0.25,0.0,0.4643578643578643,0.2051282051282051,0.0,0.4620967741935484,0.7446341707317073,0,0,0,1.0
dup_1191,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.6666666666666667,0.1428571428571428,0.8668896321070234,1.0,1,1,1,1.0
non_981,real_non_duplicate,none,0.3620689655172413,0.0,0.5583838383838384,0.2808510638297872,0.0357142857142857,0.5663492063492064,0.9302923693034304,0,1,0,1.0
dup_1164,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.8955223880597015,0.375,0.9012544802867384,1.0,1,1,1,1.0
non_1146,real_non_duplicate,none,0.2830188679245283,0.0,0.5230769230769231,0.2764227642276422,0.0,0.5146304143126177,0.1389061578448796,0,0,0,1.0
non_1498,real_non_duplicate,none,0.1818181818181817,0.0,0.5396311291048134,0.3392857142857143,0.0,0.5548089851135236,0.3426791277258567,0,0,0,1.0
non_1435,real_non_duplicate,none,0.0689655172413793,0.0,0.3699033207229928,0.074074074074074,0.0,0.3742424242424242,0.4371789917711708,0,0,0,1.0
dup_642,synthetic_duplicate,"word_drop,word_order,encoding",1.0,1.0,1.0,0.4150943396226415,0.1666666666666666,0.6250644994840041,1.0,1,1,1,1.0
non_519,real_non_duplicate,none,0.3305785123966942,0.0,0.5698412698412697,0.2325581395348837,0.0,0.4606837606837606,0.1901026634382566,0,0,0,1.0
non_734,real_non_duplicate,none,0.3448275862068966,0.0588235294117647,0.6282967032967033,0.5714285714285714,0.25,0.6441798941798942,0.2033263803230476,0,1,0,1.0
dup_322,synthetic_duplicate,"abbreviation,case,word_drop",1.0,1.0,1.0,0.5909090909090908,0.2857142857142857,0.8416117216117216,1.0,1,1,1,1.0
dup_780,synthetic_duplicate,"word_drop,encoding",1.0,1.0,1.0,0.7741935483870968,0.6666666666666666,0.9263157894736842,1.0,1,1,1,1.0
dup_2,synthetic_duplicate,"word_drop,abbreviation",1.0,1.0,1.0,0.7586206896551724,0.375,0.8792546583850932,1.0,1,1,1,1.0
dup_154,synthetic_duplicate,abbreviation,0.8604651162790697,0.0,0.8463021160695579,0.8938547486033519,0.1304347826086956,0.8926423576423577,1.0,1,1,1,1.0
non_508,real_non_duplicate,none,0.1935483870967742,0.0,0.3479532163742689,0.2285714285714285,0.0,0.5464975845410628,0.0158100829763581,0,0,0,1.0
dup_808,synthetic_duplicate,encoding,1.0,1.0,1.0,0.9523809523809524,0.4285714285714285,0.9467952353942144,1.0,1,1,1,1.0
non_1671,real_non_duplicate,none,0.0536912751677852,0.0,0.3626524990161353,0.0612244897959183,0.0,0.398623140128803,0.5525815556977346,0,0,0,1.0
non_1759,real_non_duplicate,none,0.5979381443298969,0.3333333333333333,0.6705376595082478,0.4657534246575342,0.375,0.6472428148444979,0.1091089567137057,0,1,0,1.0
dup_644,synthetic_duplicate,encoding,1.0,1.0,1.0,0.8493150684931507,0.0,0.928424074344378,1.0,1,1,1,1.0
non_1812,real_non_duplicate,none,0.5894736842105264,0.0,0.6897727272727273,0.2857142857142857,0.0,0.5501808406647116,0.0076753770018726,0,1,0,1.0
dup_37,synthetic_duplicate,case,1.0,1.0,1.0,0.9142857142857144,0.4,0.9660130718954248,1.0,1,1,1,1.0
dup_354,synthetic_duplicate,word_order,1.0,1.0,1.0,0.625,0.125,0.774824016563147,1.0,1,1,1,1.0
non_1313,real_non_duplicate,none,0.0392156862745097,0.0,0.3827519379844961,0.054054054054054,0.0,0.0,0.0002476,0,0,0,1.0
dup_1387,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.9514563106796116,0.3636363636363636,0.9809056603773584,1.0,1,1,1,1.0
non_924,real_non_duplicate,none,0.3111111111111111,0.0,0.5439102564102564,0.2522522522522522,0.0,0.5175057208237986,0.3381651572524185,0,0,0,1.0
dup_1659,synthetic_duplicate,word_order,0.76,0.8,0.8632478632478633,0.6,1.0,0.8833333333333333,1.0,1,1,1,1.0
non_897,real_non_duplicate,none,0.3926380368098159,0.1333333333333333,0.5721521942110177,0.2456140350877192,0.125,0.4747747747747747,0.0037741575850667,0,1,0,1.0
dup_331,synthetic_duplicate,"word_order,case",0.9,1.0,0.9666666666666668,0.6666666666666667,1.0,0.9333333333333332,1.0,1,1,1,1.0
non_737,real_non_duplicate,none,0.2392344497607655,0.0,0.5295629864434638,0.2142857142857143,0.0,0.5264069264069264,0.0054791461538461,0,0,0,1.0
dup_1298,synthetic_duplicate,"word_drop,abbreviation",0.52,0.125,0.629053544494721,0.8163265306122449,0.6666666666666666,0.9379310344827586,1.0,1,1,1,1.0
non_16,real_non_duplicate,none,0.2692307692307693,0.0,0.5246498599439776,0.2181818181818181,0.0,0.5317882472137792,0.2238959312499999,0,0,0,1.0
dup_581,synthetic_duplicate,"case,word_order,word_drop",0.8317757009345794,0.2903225806451613,0.8709973870847331,0.8,0.2222222222222222,0.8909739928607854,1.0,1,1,1,1.0
dup_52,synthetic_duplicate,word_order,0.4193548387096774,0.4285714285714285,0.5738999187275049,0.8333333333333334,1.0,0.9444444444444444,1.0,1,1,1,1.0
non_1587,real_non_duplicate,none,0.3855421686746988,0.0909090909090909,0.5961611456176673,0.2727272727272727,0.0,0.494309196028104,0.5383878993763941,0,0,0,1.0
non_696,real_non_duplicate,none,0.1875,0.0,0.4583333333333333,0.25,0.0,0.4188834154351395,4.0543921026928865e-06,0,0,0,1.0
dup_1850,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.8709677419354839,0.2857142857142857,0.9556575608299746,1.0,1,1,1,1.0
non_574,real_non_duplicate,none,0.276595744680851,0.0,0.5464160678091026,0.1999999999999999,0.0,0.5445859238004145,0.0012228453865827,0,0,0,1.0
non_759,real_non_duplicate,none,0.2409638554216867,0.0,0.4518347149926097,0.303448275862069,0.0555555555555555,0.5592937988203411,0.0028456385743017,0,1,0,1.0
dup_79,synthetic_duplicate,"case,word_order,word_drop",1.0,1.0,1.0,0.8695652173913043,0.3333333333333333,0.9538461538461538,1.0,1,1,1,1.0
dup_874,synthetic_duplicate,"word_drop,abbreviation",1.0,1.0,1.0,0.6,0.125,0.6417094017094017,1.0,1,1,1,1.0
non_1118,real_non_duplicate,none,0.202247191011236,0.0,0.5042277518958641,0.4666666666666667,0.2222222222222222,0.5227618179054567,0.0208625684461367,0,1,0,1.0
dup_1213,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.6666666666666667,0.125,0.8464181286549708,1.0,1,1,1,1.0
dup_1373,synthetic_duplicate,"word_drop,case",1.0,1.0,1.0,0.9,0.0,0.9533333333333333,1.0,1,1,1,1.0
dup_1634,synthetic_duplicate,case,0.7567567567567568,0.0,0.7499159663865547,0.8275862068965517,0.3333333333333333,0.9314285714285714,1.0,1,1,1,1.0
dup_491,synthetic_duplicate,"encoding,word_order",0.8703703703703703,0.5,0.9664835164835164,0.6190476190476191,1.0,0.834920634920635,1.0,1,1,1,1.0
dup_478,synthetic_duplicate,word_drop,0.8846153846153846,0.0833333333333333,0.8898104380091958,0.6086956521739131,0.3333333333333333,0.6071428571428571,1.0,1,1,1,1.0
non_1720,real_non_duplicate,none,0.3010752688172042,0.0,0.6014883931550598,0.35,0.0,0.5622895622895623,0.5258650633838207,0,1,0,1.0
dup_647,synthetic_duplicate,"case,word_order",1.0,1.0,1.0,0.540983606557377,0.0,0.6640741555995793,1.0,1,1,1,1.0
dup_1888,synthetic_duplicate,"word_drop,encoding",1.0,1.0,1.0,0.4615384615384615,0.0,0.7314814814814815,1.0,1,1,1,1.0
dup_116,synthetic_duplicate,"encoding,word_drop,word_order",0.7692307692307692,0.5,0.9089285714285714,0.7311827956989247,0.5555555555555556,0.873968105065666,1.0,1,1,1,1.0
non_795,real_non_duplicate,none,0.3387978142076503,0.0454545454545454,0.6210726169504796,0.4102564102564102,0.0,0.6401587301587303,0.1682135211663555,0,1,0,1.0
non_913,real_non_duplicate,none,0.3829787234042553,0.0,0.5425925925925926,0.3333333333333333,0.0,0.4944444444444444,0.0049154932074658,0,0,0,1.0
dup_989,synthetic_duplicate,"word_drop,case",1.0,1.0,1.0,0.851063829787234,0.75,0.918148148148148,1.0,1,1,1,1.0
dup_65,synthetic_duplicate,"case,word_drop",0.928,0.6363636363636364,0.8115457196774747,0.8717948717948718,0.8,0.9310160427807488,1.0,1,1,1,1.0
dup_1145,synthetic_duplicate,"word_order,abbreviation",0.5925925925925926,0.5,0.8608058608058609,0.625,1.0,0.7208333333333333,1.0,1,1,1,1.0
non_583,real_non_duplicate,none,0.4375,0.0,0.6357900318133616,0.3571428571428571,0.0,0.5546866514608451,0.4305515979775122,0,1,0,1.0
dup_1707,synthetic_duplicate,"case,word_order,encoding",1.0,1.0,1.0,0.4615384615384615,0.1666666666666666,0.6969135802469136,1.0,1,1,1,1.0
non_602,real_non_duplicate,none,0.3199999999999999,0.0,0.5409645848047623,0.2580645161290322,0.0,0.5040404040404041,0.1062611841911393,0,0,0,1.0
dup_1699,synthetic_duplicate,"word_order,word_drop,encoding",1.0,1.0,1.0,0.5142857142857142,0.1666666666666666,0.5829124579124579,1.0,1,1,1,1.0
dup_633,synthetic_duplicate,word_drop,1.0,1.0,1.0,0.7865168539325843,0.2,0.7536267138434322,1.0,1,1,1,1.0
non_319,real_non_duplicate,none,0.2068965517241379,0.0,0.5014553014553015,0.4390243902439024,0.1666666666666666,0.5504273504273504,1.0004001600640256e-08,0,1,0,1.0
dup_958,synthetic_duplicate,"word_order,abbreviation",0.7746478873239436,0.5,0.933737060041408,0.7222222222222222,0.2857142857142857,0.9225,1.0,1,1,1,1.0
non_1868,real_non_duplicate,none,0.1764705882352941,0.0,0.4365079365079365,0.1529411764705882,0.0,0.4884502923976608,0.6413083353332046,0,1,0,1.0
dup_1324,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.9615384615384616,0.4,0.9446153846153846,1.0,1,1,1,1.0
dup_25,synthetic_duplicate,"abbreviation,encoding,word_drop",0.6666666666666667,0.6666666666666666,0.8400000000000001,0.6666666666666667,0.5,0.6666666666666666,1.0,1,1,1,1.0
dup_611,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.9647058823529412,0.625,0.9859357696567,1.0,1,1,1,1.0
non_1377,real_non_duplicate,none,0.303030303030303,0.0,0.5342592592592593,0.16,0.0,0.3824786324786324,0.6,0,0,0,1.0
non_994,real_non_duplicate,none,0.3414634146341463,0.2,0.4866557734204793,0.5,0.0,0.5728715728715729,0.9972420315386468,0,0,0,1.0
dup_1635,synthetic_duplicate,abbreviation,0.8955223880597015,0.1818181818181818,0.8074331550802141,0.8648648648648649,0.125,0.9482352941176472,1.0,1,1,1,1.0
non_1705,real_non_duplicate,none,0.1851851851851852,0.0,0.4068376068376069,0.2666666666666667,0.0,0.5569219140647712,0.0279812336139379,0,0,0,1.0
non_1930,real_non_duplicate,none,0.2518518518518519,0.0,0.5323280423280423,0.2264150943396226,0.0,0.5317567567567568,8.822087026483192e-09,0,0,0,1.0
dup_112,synthetic_duplicate,"abbreviation,encoding",1.0,1.0,1.0,0.9743589743589745,0.5,0.9686909581646423,1.0,1,1,1,1.0
non_1031,real_non_duplicate,none,0.2461538461538461,0.0,0.5041963755199049,0.2105263157894736,0.0,0.4951000690131125,0.0117020941275404,0,0,0,1.0
dup_49,synthetic_duplicate,"abbreviation,word_drop",1.0,1.0,1.0,0.7710843373493976,0.2222222222222222,0.8536904761904761,1.0,1,1,1,1.0
non_1011,real_non_duplicate,none,0.2258064516129032,0.0,0.463790530457197,0.2476190476190476,0.0,0.533022533022533,0.3149990216084492,0,0,0,1.0
non_1727,real_non_duplicate,none,0.0298507462686566,0.0,0.3549741602067183,0.0714285714285714,0.0,0.3879142300194931,0.0304219151313073,0,0,0,1.0
dup_420,synthetic_duplicate,case,1.0,1.0,1.0,0.9090909090909092,0.3333333333333333,0.9666666666666668,1.0,1,1,1,1.0
non_30,real_non_duplicate,none,0.4042553191489362,0.0,0.6045870583226906,0.2692307692307693,0.0,0.4747009263138295,0.0171392283149238,0,0,0,1.0
dup_1777,synthetic_duplicate,"word_drop,encoding",0.8444444444444444,0.1428571428571428,0.8550751879699249,0.4285714285714286,0.0,0.5516569200779727,1.0,1,1,1,1.0
dup_1932,synthetic_duplicate,"encoding,word_order,abbreviation",1.0,1.0,1.0,0.5384615384615384,1.0,0.6319758672699849,1.0,1,1,1,1.0
dup_380,synthetic_duplicate,"case,word_order",0.945945945945946,0.5555555555555556,0.978654970760234,0.8695652173913043,0.4285714285714285,0.9563852813852812,1.0,1,1,1,1.0
non_1201,real_non_duplicate,none,0.2857142857142857,0.0,0.6345345345345346,0.1788617886178861,0.0,0.5168559778651521,0.1919924074074074,0,0,0,1.0
dup_399,synthetic_duplicate,"case,word_order,encoding",0.8181818181818181,0.7,0.9293240093240094,0.7241379310344828,0.4285714285714285,0.7607142857142857,1.0,1,1,1,1.0
non_1821,real_non_duplicate,none,0.0333333333333333,0.0,0.37134009009009,0.0,0.0,0.0,0.9203941340444836,0,0,0,1.0
dup_455,synthetic_duplicate,word_drop,0.8392857142857143,0.1875,0.8246685149469624,0.7542372881355932,0.16,0.8361072261072261,1.0,1,1,1,1.0
non_373,real_non_duplicate,none,0.3454545454545454,0.0,0.552175697865353,0.6285714285714286,0.2,0.8229949874686717,0.3199435912403348,0,1,0,1.0
non_1914,real_non_duplicate,none,0.3125,0.0,0.5403894351262771,0.2978723404255319,0.0,0.5878191856452727,0.0207407205330276,0,0,0,1.0
dup_620,synthetic_duplicate,"case,word_drop",1.0,1.0,1.0,0.3846153846153846,0.0,0.4968253968253968,1.0,1,1,1,1.0
dup_680,synthetic_duplicate,"encoding,case,abbreviation",1.0,1.0,1.0,0.9382716049382716,0.3333333333333333,0.8618913136499786,1.0,1,1,1,1.0
dup_1097,synthetic_duplicate,"word_order,case,encoding",0.7,0.8571428571428571,0.8755067505426185,0.4848484848484848,0.3333333333333333,0.5491557734204793,1.0,1,1,1,1.0
non_1967,real_non_duplicate,none,0.2830188679245283,0.0833333333333333,0.5766934942991281,0.6666666666666667,0.2857142857142857,0.7524291497975709,0.3846151235457339,0,1,0,1.0
non_1378,real_non_duplicate,none,0.2539682539682539,0.0,0.6158630328441649,0.2531645569620253,0.0,0.4464380648591174,0.8543149794925405,0,0,0,1.0
dup_995,synthetic_duplicate,encoding,1.0,1.0,1.0,0.9473684210526316,0.4285714285714285,0.979064039408867,1.0,1,1,1,1.0
non_266,real_non_duplicate,none,0.2553191489361702,0.0,0.5579365079365078,0.2307692307692307,0.0,0.581221198156682,0.0636002747584541,0,0,0,1.0
dup_1143,synthetic_duplicate,word_drop,0.8421052631578947,0.6666666666666666,0.8954545454545455,0.4516129032258065,0.1666666666666666,0.5018115942028986,1.0,1,1,1,1.0
dup_442,synthetic_duplicate,"word_drop,case",0.854368932038835,0.25,0.9299814251941912,0.7017543859649122,0.125,0.7746031746031747,1.0,1,1,1,1.0
non_537,real_non_duplicate,none,0.0206185567010309,0.0,0.3504409171075837,0.1095890410958904,0.0,0.3247567844342038,0.6241068874186301,0,0,0,1.0
non_290,real_non_duplicate,none,0.3688524590163934,0.08,0.638768273868742,0.3013698630136986,0.125,0.544949494949495,0.1494329369063671,0,1,0,1.0
non_824,real_non_duplicate,none,0.3720930232558139,0.0,0.5662426900584796,0.0869565217391304,0.0,0.4185185185185185,0.4276629583333333,0,0,0,1.0
dup_69,synthetic_duplicate,"abbreviation,word_drop,encoding",0.8527131782945736,0.5,0.7801029055690072,0.8529411764705882,0.25,0.8978947368421053,1.0,1,1,1,1.0
dup_1131,synthetic_duplicate,"abbreviation,word_drop",0.8461538461538461,0.75,0.883030303030303,0.8387096774193549,0.3333333333333333,0.938655462184874,1.0,1,1,1,1.0
non_425,real_non_duplicate,none,0.3188405797101449,0.0,0.5042328042328043,0.1791044776119402,0.0,0.4931117100928421,0.1664211370725953,0,0,0,1.0
non_461,real_non_duplicate,none,0.3555555555555555,0.0,0.6091909882232462,0.3125,0.0,0.4732026143790849,0.0266867499899447,0,0,0,1.0
dup_1017,synthetic_duplicate,"word_drop,encoding,abbreviation",1.0,1.0,1.0,0.6363636363636364,0.0,0.6488095238095238,1.0,1,1,1,1.0
dup_16,synthetic_duplicate,"encoding,word_order",0.8405797101449275,1.0,0.8928894927536233,0.8085106382978724,0.4285714285714285,0.919513457556936,1.0,1,1,1,1.0
non_1680,real_non_duplicate,none,0.0353535353535353,0.0,0.2810420194105995,0.0579710144927536,0.0,0.283939574637249,0.2761567009986742,0,0,0,1.0
dup_1594,synthetic_duplicate,"case,word_drop,encoding",0.8169014084507042,0.1666666666666666,0.7614695340501791,0.7,0.6666666666666666,0.553113553113553,1.0,1,1,1,1.0
dup_60,synthetic_duplicate,"word_drop,abbreviation",1.0,1.0,1.0,0.8064516129032258,0.1,0.8176638176638177,1.0,1,1,1,1.0
dup_1058,synthetic_duplicate,"word_order,abbreviation,case",1.0,1.0,1.0,0.8705882352941177,0.3,0.936940133037694,1.0,1,1,1,1.0
dup_1576,synthetic_duplicate,"case,word_drop",1.0,1.0,1.0,0.8421052631578947,0.5,0.9454545454545455,1.0,1,1,1,1.0
dup_504,synthetic_duplicate,"case,abbreviation",0.8627450980392157,0.6,0.8100508187464709,0.8615384615384616,0.375,0.909636757928978,1.0,1,1,1,1.0
non_1864,real_non_duplicate,none,0.2589285714285714,0.0,0.4779585209692736,0.1222222222222222,0.0,0.4820562171698945,0.0385763473810256,0,0,0,1.0
dup_535,synthetic_duplicate,word_drop,0.7083333333333333,0.1428571428571428,0.8491299242019856,0.8604651162790697,0.2222222222222222,0.8786332385016596,1.0,1,1,1,1.0
dup_1508,synthetic_duplicate,abbreviation,1.0,1.0,1.0,0.96,0.4,0.984,1.0,1,1,1,1.0
non_1703,real_non_duplicate,none,0.0533333333333333,0.0,0.3694083694083694,0.074074074074074,0.0,0.3888888888888889,0.0025627897722714,0,0,0,1.0
non_612,real_non_duplicate,none,0.3708609271523179,0.0,0.6058114688928643,0.1818181818181817,0.0,0.4067669172932331,1.817867822830602e-08,0,0,0,1.0
dup_1905,synthetic_duplicate,"case,word_drop",0.8,0.8,0.9111111111111112,0.7142857142857143,0.6666666666666666,0.7518518518518519,1.0,1,1,1,1.0
dup_1357,synthetic_duplicate,word_order,0.5327102803738317,0.0,0.6597307578401088,0.6545454545454545,0.0,0.659888004715591,1.0,1,1,1,1.0
non_600,real_non_duplicate,none,0.3571428571428571,0.0,0.5937096774193549,0.3199999999999999,0.0,0.4722222222222222,0.303030303030303,0,1,0,1.0
non_1565,real_non_duplicate,none,0.2978723404255319,0.0,0.4875405359276327,0.25,0.0,0.529127593066212,0.0842897983420284,0,0,0,1.0
non_933,real_non_duplicate,none,0.326530612244898,0.1428571428571428,0.549002849002849,0.3571428571428571,0.0,0.505982905982906,0.63884625,0,1,0,1.0
non_1144,real_non_duplicate,none,0.0847457627118644,0.0,0.3732456010937023,0.0465116279069767,0.0,0.364766081871345,0.9647713267894392,0,0,0,1.0
dup_1973,synthetic_duplicate,"word_order,encoding",0.7671232876712328,0.2222222222222222,0.8129104911362974,0.8205128205128205,0.3333333333333333,0.9269841269841268,1.0,1,1,1,1.0
dup_1760,synthetic_duplicate,word_order,1.0,1.0,1.0,0.6875,0.3333333333333333,0.908515406162465,1.0,1,1,1,1.0
dup_1352,synthetic_duplicate,word_drop,0.7111111111111111,0.2,0.7121848739495799,0.8275862068965517,0.25,0.8430611785874943,1.0,1,1,1,1.0
dup_878,synthetic_duplicate,"word_order,abbreviation,case",0.6538461538461539,0.2,0.6794871794871794,0.6734693877551021,0.4444444444444444,0.9004433836869731,1.0,1,1,1,1.0
non_1393,real_non_duplicate,none,0.1989528795811518,0.0,0.4715099288122892,0.3125,0.0,0.4888888888888889,0.4876315190970156,0,0,0,1.0
